module	kind	svg	num	flag	method	score	ocr	draft_ref
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	1	check	fuzzy-local-schema	92.3076923076923	Fabrication requirement amm	Fabrication_requirement_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	2	check	fuzzy-local-schema	82.05128205128204	Assenbly_2d_shape_amm	Assembly_2d_shape_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	3	check	fuzzy-local-schema	91.89189189189189	Sequential _ laminate _assenbly_design arm	Sequential_laminate_assembly_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	4	check	fuzzy-local-schema	93.47826086956522	Interconnect_physical requirement_allocation_amm	Interconnect_physical_requirement_allocation_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	5	check	fuzzy-local-schema	92.80000000000001	Physical node_requirement_to _implementing_conponent_allocation arm	Physical_node_requirement_to_implementing_component_allocation_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	6	check	fuzzy-local-schema	89.47368421052632	Support resource amm	Support_resource_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	7	check	fuzzy-local-schema	91.30434782608697	Interconnect_2d_shape_am	Interconnect_2d_shape_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	8	check	fuzzy-local-schema	90.32258064516128	Interconnect_non planar_shape_amm	Interconnect_non_planar_shape_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	9	check	fuzzy-local-schema	89.79591836734694	Design_specific_assignment_to_assenbly_usage_view_am	Design_specific_assignment_to_assembly_usage_view_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	10	convention	schema->primary	100	Electrical network definition arm	Electrical_network_definition_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	11	check	fuzzy-local-schema	90.66666666666666	Assenbly_module_ with_ macro_component arm	Assembly_module_with_macro_component_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	12	check	fuzzy-local-schema	90.75630252100841	Ap210 electronic_assenbly_interconnect_and_packaging_design_amm	Ap210_electronic_assembly_interconnect_and_packaging_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	13	check	fuzzy-local-schema	90.72164948453609	Functional _deconposition to_ interconnect design amm	Functional_decomposition_to_interconnect_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	14	check	fuzzy-local-schema	92.3076923076923	Physical unit interconnect definition amm	Physical_unit_interconnect_definition_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	15	check	fuzzy-local-schema	92.10526315789474	Layered_interconnect_module_2d_design_am	Layered_interconnect_module_2d_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	16	check	fuzzy-local-schema	87.5	Via conponent arm	Via_component_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	17	check	fuzzy-local-schema	92.13483146067416	Functional_ decomposition_to_assenbly_design arm	Functional_decomposition_to_assembly_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	18	check	fuzzy-local-schema	90.38461538461539	Interconnect_module to_assenbly _module_relationship amm	Interconnect_module_to_assembly_module_relationship_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	19	check	fuzzy-local-schema	90.47619047619048	Assenbly_physical requirement_allocation amm	Assembly_physical_requirement_allocation_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	20	check	fuzzy-local-schema	84.61538461538461	Pre_defined_datum synbol_amm	Pre_defined_datum_symbol_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	21	check	fuzzy-local-schema	91.13924050632912	Assembly_module_with _cable_component_2d_am	Assembly_module_with_cable_component_2d_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	22	check	fuzzy-local-schema	92.85714285714286	Themal network definition arm	Thermal_network_definition_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	23	check	fuzzy-local-schema	92.5	Functional_unit_requirement_allocation_amm	Functional_unit_requirement_allocation_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	24	convention	schema->primary	100	Datum difference_based model arm	Datum_difference_based_model_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	25	check	fuzzy-local-schema	88.23529411764706	Device merking arm	Device_marking_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	26	convention	schema->primary	100	Packaged part_white _box model arm	Packaged_part_white_box_model_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	27	check	fuzzy-local-schema	90.9090909090909	Layered_interconnect_module_3d_design amm	Layered_interconnect_module_3d_design_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	28	check	fuzzy-local-schema	89.36170212765957	Part feature_grouping amm	Part_feature_grouping_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	29	convention	schema->primary	100	Ap242_managed_model_based_3d_engineering arm	Ap242_managed_model_based_3d_engineering_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	30	convention	schema->primary	100	Layout macro definition arm	Layout_macro_definition_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	31	check	fuzzy-local-schema	91.52542372881356	Test _requirement_allocation_amm	Test_requirement_allocation_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	32	check	fuzzy-local-schema	82.05128205128204	Assenbly_3d_shape_amm	Assembly_3d_shape_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	33	check	fuzzy-local-schema	93.33333333333333	Interconnect placement requirements amm	Interconnect_placement_requirements_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	34	check	fuzzy-local-schema	92.13483146067416	Connectivity_allocation to_physical network amm	Connectivity_allocation_to_physical_network_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	35	check	fuzzy-local-schema	91.13924050632912	Assembly_module_with _cable_component_3d_am	Assembly_module_with_cable_component_3d_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg1.svg	36	check	fuzzy-local-schema	90.74074074074075	Design_specific_assignment_to_interconnect_usage Miewa arm	Design_specific_assignment_to_interconnect_usage_view_arm.required_am_arms
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	1	check	fuzzy-local-name	93.10344827586206	iap210_change_management_object	Ap210_electronic_assembly_interconnect_and_packaging_design_arm.ap210_change_management_object
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	2	check	qualified-fuzzy-schema	97	Layered imnterconnect module_ design_am.Generic physical network	Layered_interconnect_module_design_arm.Generic_physical_network
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	3	check	qualified-fuzzy-schema	97	Interconnectmodule connection routinganm.Junctionvertexallocation	Interconnect_module_connection_routing_arm.Junction_vertex_allocation
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	4	check	qualified-fuzzy	92	Layered interconnect module_ design _anm.Intemal _stratum_access	Layered_interconnect_module_design_arm.Internal_stratum_access
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	5	check	qualified-fuzzy	93	Physical_connectivity_defmition_amm Physical _connectivity_defimition_relationship	Physical_connectivity_definition_arm.Physical_connectivity_definition_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	6	check	qualified-fuzzy-schema	97	Assembly_component placement_requirements_amm.Component_placement_restriction_assignment	Assembly_component_placement_requirements_arm.Component_placement_restriction_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	7	check	qualified-fuzzy-schema	93	Value withunit amm.Value withunit	Value_with_unit_arm.Value_with_unit
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	8	check	qualified-fuzzy-schema	98	Shape propertyassignmentam.Shapeelementrelationship	Shape_property_assignment_arm.Shape_element_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	9	check	qualified-fuzzy-schema	92	Styled curve anm.Solid curve font	Styled_curve_arm.Solid_curve_font
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	10	check	qualified-fuzzy-schema	97	Functional decomposition_to_design_anm.Reference_functional unit_assignment topart	Functional_decomposition_to_design_arm.Reference_functional_unit_assignment_to_part
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	11	check	qualified-fuzzy-schema	93	Physical connectivity defimition_anm Physical_connectivity_make _from_relationship	Physical_connectivity_definition_arm.Physical_connectivity_make_from_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	12	check	qualified-fuzzy	98	Packaged part whitebox model arm Device_teminal map relationship	Packaged_part_white_box_model_arm.Device_terminal_map_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	13	check	qualified-fuzzy-schema	97	Interconnectmoduletoassemblymodulerelationship anm.Componentfeaturetolayoutfeaturerelationship	Interconnect_module_to_assembly_module_relationship_arm.Component_feature_to_layout_feature_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	14	check	qualified-fuzzy-schema	90	Date time amm.Calendar date	Date_time_arm.Calendar_date
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	15	check	qualified-fuzzy	95	Assembly_module_design_am.Component feature extemalreference	Assembly_module_design_arm.Component_feature_external_reference
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	16	check	qualified-fuzzy-schema	95	Fabrication _technology_anm Passage_technology	Fabrication_technology_arm.Passage_technology
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	18	check	qualified-fuzzy-schema	98	Product version relationship _am.Product_version _relationship	Product_version_relationship_arm.Product_version_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	19	check	qualified-fuzzy-schema	98	Assemblymodulewithinterconnectcomponentam Design view_terminal componentshaperelationship	Assembly_module_with_interconnect_component_arm.Design_view_terminal_component_shape_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	20	check	qualified-fuzzy	95	Change managementamchange managementojec	Change_management_arm.change_management_object
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	21	check	qualified-fuzzy	96	Layered interconnectmodule2d design amStratummterconnectmoduleplanarposition	Layered_interconnect_module_2d_design_arm.Stratum_interconnect_module_planar_position
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	22	check	qualified-fuzzy-schema	97	Independent propertyam.Independent property relationship	Independent_property_arm.Independent_property_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	23	check	qualified-fuzzy-schema	94	Assembly_3d shape anm Bond_assembly position	Assembly_3d_shape_arm.Bond_assembly_position
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	24	check	qualified-fuzzy	87	Text appearance_anm.Extemally_ defmed text _font	Text_appearance_arm.Externally_defined_text_font
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	25	check	qualified-fuzzy	96	Assembly physical imterface requirementam.Nexthigherassembly imterfacerequiement	Assembly_physical_interface_requirement_arm.Next_higher_assembly_interface_requirement
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	26	check	qualified-fuzzy	94	Assemblyphysical_interface_requirement_amm.Mating connector_temimation	Assembly_physical_interface_requirement_arm.Mating_connector_termination
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	27	check	qualified-fuzzy	98	Printed physicallayouttemplateam Printedconnectortemplate teminalrelationship	Printed_physical_layout_template_arm.Printed_connector_template_terminal_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	28	check	qualified-fuzzy	95	Design specificassignmentto mterconnectusage viewamStratum conceptto physical usage view assigment	Design_specific_assignment_to_interconnect_usage_view_arm.Stratum_concept_to_physical_usage_view_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	29	check	qualified-fuzzy	96	Component grouping arm Assembly component placementlimk	Component_grouping_arm.Assembly_component_placement_link
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	30	check	qualified-fuzzy	93	Assembly_technology_am.Assembly_bond_ defmition	Assembly_technology_arm.Assembly_bond_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	31	check	qualified-fuzzy	95	Planned characteristic amm.Evaluated characterstic	Planned_characteristic_arm.Evaluated_characteristic
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	32	check	qualified-fuzzy-schema	97	Person organization am.Person in _organization	Person_organization_arm.Person_in_organization
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	33	check	qualified-fuzzy-schema	97	Text representation am.Text font	Text_representation_arm.Text_font
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	34	check	qualified-fuzzy	96	Network functional design view amm.Functional unit temminal node assignment	Network_functional_design_view_arm.Functional_unit_terminal_node_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	35	check	qualified-fuzzy-schema	95	Dimension tolerance amm.Geometric dimension	Dimension_tolerance_arm.Geometric_dimension
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	36	check	qualified-fuzzy	94	Layered _interconnect_module_design_amm Stratum feature_conductive_joim	Layered_interconnect_module_design_arm.Stratum_feature_conductive_join
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	37	check	qualified-fuzzy	97	Functional usage view am.Functional _teminal group	Functional_usage_view_arm.Functional_terminal_group
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	38	UNRESOLVED	no-match	0	Signal anm.Signal	
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	39	check	qualified-fuzzy-schema	94	Production rule amm.Complex clause	Production_rule_arm.Complex_clause
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	40	check	qualified-fuzzy-schema	96	Physical unit_design view_amm.Assembly_item number	Physical_unit_design_view_arm.Assembly_item_number
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	41	check	qualified-fuzzy	94	Packaged part_white_box model_am.Device_temminalmap	Packaged_part_white_box_model_arm.Device_terminal_map
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	42	check	qualified-fuzzy-schema	95	Measure representation amm.Propertyvaluerepresentation	Measure_representation_arm.Property_value_representation
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	43	check	qualified-fuzzy-schema	97	Functional decomposition_to_assembly_design_anm.Designfunctional unitallocationto assembly_joint	Functional_decomposition_to_assembly_design_arm.Design_functional_unit_allocation_to_assembly_joint
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	44	check	qualified-fuzzy-schema	95	Product identification amm.Product	Product_identification_arm.Product
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	45	check	qualified-fuzzy-schema	96	Device marking am.Marking	Device_marking_arm.Marking
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	46	check	qualified-fuzzy-schema	94	Production rule amm.Simple clause	Production_rule_arm.Simple_clause
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	47	check	qualified-fuzzy	94	Analytical model _amm.Temminal pair port_equivalence_relationship	Analytical_model_arm.Terminal_pair_port_equivalence_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	48	check	qualified-fuzzy-schema	96	Product version am.Product version	Product_version_arm.Product_version
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	49	check	qualified-fuzzy-schema	94	Analytical model amm.Port variable	Analytical_model_arm.Port_variable
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	50	check	qualified-fuzzy	90	Package amm.Connection _zone package imnterface plane relationship	Package_arm.Connection_zone_package_interface_plane_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	51	check	qualified-fuzzy	96	Fabrication_technology_am.Stratum_technology_occurrencelimk	Fabrication_technology_arm.Stratum_technology_occurrence_link
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	52	check	qualified-fuzzy	94	Text appearance arm.Draughting pre defmed_text font	Text_appearance_arm.Draughting_pre_defined_text_font
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	53	check	qualified-fuzzy	98	Printed physical layout_template_amm Functional usage_view_to printed part_template_teminal _assignment	Printed_physical_layout_template_arm.Functional_usage_view_to_printed_part_template_terminal_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	54	check	qualified-fuzzy	90	Product view defmition amm.Product view defmition	Product_view_definition_arm.Product_view_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	55	check	qualified-fuzzy	96	Network functional design view amm.Functional unit tenminal bus _assignment	Network_functional_design_view_arm.Functional_unit_terminal_bus_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	56	check	qualified-fuzzy-schema	94	Production rule amm.Rule justification	Production_rule_arm.Rule_justification
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	57	check	qualified-fuzzy-schema	97	Assembly_structure_am.Assembly componentrelationship	Assembly_structure_arm.Assembly_component_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	58	check	qualified-fuzzy-schema	97	Analytical model am.Analytical model _application	Analytical_model_arm.Analytical_model_application
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	59	check	qualified-fuzzy-schema	96	Functional specification_amm.Signal _specification	Functional_specification_arm.Signal_specification
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	60	check	qualified-fuzzy-schema	98	Interconnect module connection_routing am.Direct_stratum component_join implementation	Interconnect_module_connection_routing_arm.Direct_stratum_component_join_implementation
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	61	check	qualified-fuzzy-schema	95	Work order am.Work order	Work_order_arm.Work_order
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	62	check	qualified-fuzzy	88	Styled_curve_arm.Extemally_defmed_curve_font	Styled_curve_arm.Externally_defined_curve_font
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	63	check	qualified-fuzzy-schema	97	Fabrication requirement am.Pitch class	Fabrication_requirement_arm.Pitch_class
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	64	check	qualified-fuzzy-schema	98	Layered interconnectmodule design am.Interconnectconnection zone positionrelationship	Layered_interconnect_module_design_arm.Interconnect_connection_zone_position_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	65	check	qualified-fuzzy-schema	97	Physical unit_usage_view_am.Usage_view_connection _zone_terminal shape_relationship	Physical_unit_usage_view_arm.Usage_view_connection_zone_terminal_shape_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	66	check	qualified-fuzzy-schema	96	Model parameter am.Parameter assignment override	Model_parameter_arm.Parameter_assignment_override
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	67	check	qualified-fuzzy	96	Model parameter amProductspecific parameter valueassigmment	Model_parameter_arm.Product_specific_parameter_value_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	68	check	qualified-fuzzy-schema	97	Assembly module design am.Componentmounting clearance relationship	Assembly_module_design_arm.Component_mounting_clearance_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	69	check	qualified-fuzzy-schema	93	Physical_connectivity_defmition_am Physical _connectivity_element	Physical_connectivity_definition_arm.Physical_connectivity_element
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	70	check	qualified-fuzzy-schema	98	Product conceptidentification am.Product concept	Product_concept_identification_arm.Product_concept
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	71	check	qualified-fuzzy-schema	95	Requirement assignment amm.Requirement assignment	Requirement_assignment_arm.Requirement_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	72	check	qualified-fuzzy-schema	95	Physical unit usage view amm.Connection zone map identification	Physical_unit_usage_view_arm.Connection_zone_map_identification
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	73	check	qualified-fuzzy-schema	96	Device marking am.Configuration controlled message	Device_marking_arm.Configuration_controlled_message
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	74	check	qualified-fuzzy	96	Network functional design view amm.Functional unit network terminal defmition_bus_assignment	Network_functional_design_view_arm.Functional_unit_network_terminal_definition_bus_assignment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	75	check	qualified-fuzzy-schema	92	Effectivity_ amm.Effectivity	Effectivity_arm.Effectivity
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	76	check	qualified-fuzzy	95	Network functional design view am.Functional unit temminal	Network_functional_design_view_arm.Functional_unit_terminal
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	77	check	qualified-fuzzy	90	Physical unit imterconnect defmition amm.Connector based imterconnect defmition	Physical_unit_interconnect_definition_arm.Connector_based_interconnect_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	78	check	qualified-fuzzy	91	Part extemal reference am.Package extemal reference	Part_external_reference_arm.Package_external_reference
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	79	check	qualified-fuzzy-schema	97	Assemblymodulewith packaged connector componentanm.Interface mounted join	Assembly_module_with_packaged_connector_component_arm.Interface_mounted_join
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	80	check	qualified-fuzzy-schema	97	Layered_interconnect_module_3d_design_amm.Stratum interconnect_module_3d position	Layered_interconnect_module_3d_design_arm.Stratum_interconnect_module_3d_position
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	81	check	qualified-fuzzy	93	Geometric tolerance am.Tolerance zone defmition	Geometric_tolerance_arm.Tolerance_zone_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	82	check	qualified-fuzzy-schema	98	Assembly module with cable component 3d am.Sub model placement 3d	Assembly_module_with_cable_component_3d_arm.Sub_model_placement_3d
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	83	check	qualified-fuzzy-schema	97	Layered imnterconnect _module design am.Layout junction	Layered_interconnect_module_design_arm.Layout_junction
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	85	check	qualified-fuzzy-schema	96	Basic curve am.Composite_ curve segment	Basic_curve_arm.Composite_curve_segment
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	87	check	qualified-fuzzy-schema	97	Functional decomposition_to_design anm Reference composition path	Functional_decomposition_to_design_arm.Reference_composition_path
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	88	check	qualified-fuzzy-schema	98	Constructive _solid geometry2dam.Curve style parameters	Constructive_solid_geometry_2d_arm.Curve_style_parameters
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	89	check	qualified-fuzzy	97	Layered_imnterconnect_module_design_am.Adjacent_stratum _surface_embedded physical_component_surface_defmition	Layered_interconnect_module_design_arm.Adjacent_stratum_surface_embedded_physical_component_surface_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	90	check	qualified-fuzzy	96	Interconnect placementrequirementsam.Layoutspacing requirementnon confomming desinobject	Interconnect_placement_requirements_arm.Layout_spacing_requirement_non_conforming_design_object
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	91	check	qualified-fuzzy-schema	96	Production rule am.Rule priority	Production_rule_arm.Rule_priority
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	92	check	qualified-fuzzy	88	Fabrication requirement amm.Lme width class	Fabrication_requirement_arm.Line_width_class
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	93	check	qualified-fuzzy-schema	92	Configuration item anmm.Product_ configuration	Configuration_item_arm.Product_configuration
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	94	check	qualified-fuzzy	93	Network functional design view amm.Bus_ structural defmition	Network_functional_design_view_arm.Bus_structural_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	95	check	qualified-fuzzy-schema	90	Bare die amm.Connection zone bare die interface plane_relationship	Bare_die_arm.Connection_zone_bare_die_interface_plane_relationship
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	96	check	qualified-fuzzy-schema	99	Physicalnode_requirement_to implementing componentallocation am.Physical node_requirementto_implementing component_allocation	Physical_node_requirement_to_implementing_component_allocation_arm.Physical_node_requirement_to_implementing_component_allocation
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	97	check	qualified-fuzzy-schema	96	Elemental geometric_shape_anm.Geometric coordinate_space	Elemental_geometric_shape_arm.Geometric_coordinate_space
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	98	check	qualified-fuzzy-schema	97	Layered interconnect module_ design _anm.Inter _stratum join implementation	Layered_interconnect_module_design_arm.Inter_stratum_join_implementation
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	99	check	qualified-fuzzy	94	Assembly module design _am.Component_extemal_reference	Assembly_module_design_arm.Component_external_reference
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	100	check	qualified-fuzzy	92	Printed physical _layout_template_amm.Printed part_template_connected_temmimals_ defmition	Printed_physical_layout_template_arm.Printed_part_template_connected_terminals_definition
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	101	check	qualified-fuzzy	95	Sequentiallamimateassemblydesignam.Interconnectmoduleproductassemblyviewfabricationjint	Sequential_laminate_assembly_design_arm.Interconnect_module_product_assembly_view_fabrication_joint
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	102	check	qualified-fuzzy-schema	96	Elemental geometric_shape_anm.Geometric model	Elemental_geometric_shape_arm.Geometric_model
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	103	check	qualified-fuzzy-schema	92	Work request amm.Work request	Work_request_arm.Work_request
ap210_electronic_assembly_interconnect_and_packaging_design	arm	armexpg2.svg	104	check	qualified-fuzzy-schema	98	Assembly component placementrequirements am Placement group area assignment	Assembly_component_placement_requirements_arm.Placement_group_area_assignment
